identifier,identifier_type_genome1,identifier_type_genome2,record_id_genome1,record_id_genome2,supporting_types_genome1,supporting_types_genome2,start_genome1,start_genome2,end_genome1,end_genome2,strand_genome1,strand_genome2,start_difference_bp,position_match_within_threshold,status
AC2IAX_001327,locus_tag,,Limnothrix,,CDS,,1638839,,1639010,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001328,locus_tag,,Limnothrix,,CDS,,1639121,,1640171,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001329,locus_tag,,Limnothrix,,CDS,,1640741,,1641821,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001330,locus_tag,,Limnothrix,,CDS,,1641848,,1642031,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001331,locus_tag,,Limnothrix,,CDS,,1642092,,1643223,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001332,locus_tag,,Limnothrix,,CDS,,1643505,,1646664,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001333,locus_tag,,Limnothrix,,CDS,,1646923,,1647472,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001334,locus_tag,,Limnothrix,,CDS,,1647846,,1648893,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001335,locus_tag,,Limnothrix,,CDS,,1649332,,1650748,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001336,locus_tag,,Limnothrix,,CDS,,1650964,,1651288,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001337,locus_tag,,Limnothrix,,CDS,,1651540,,1653277,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001338,locus_tag,,Limnothrix,,CDS,,1653329,,1653998,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001339,locus_tag,,Limnothrix,,CDS,,1654076,,1654946,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001340,locus_tag,,Limnothrix,,CDS,,1655057,,1655435,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001341,locus_tag,,Limnothrix,,CDS,,1655732,,1657658,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001342,locus_tag,,Limnothrix,,CDS,,1657866,,1659393,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001343,locus_tag,,Limnothrix,,CDS,,1659417,,1659720,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001344,locus_tag,,Limnothrix,,CDS,,1660012,,1661296,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001345,locus_tag,,Limnothrix,,CDS,,1662352,,1663585,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001346,locus_tag,,Limnothrix,,CDS,,1665032,,1666763,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001347,locus_tag,,Limnothrix,,CDS,,1666893,,1668048,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001348,locus_tag,,Limnothrix,,CDS,,1668234,,1669116,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001349,locus_tag,,Limnothrix,,CDS,,1669594,,1670923,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001351,locus_tag,,Limnothrix,,CDS,,1671696,,1672785,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001352,locus_tag,,Limnothrix,,CDS,,1673077,,1673539,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001353,locus_tag,,Limnothrix,,CDS,,1673924,,1675610,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001354,locus_tag,,Limnothrix,,CDS,,1676157,,1676637,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001355,locus_tag,,Limnothrix,,CDS,,1676696,,1677059,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001356,locus_tag,,Limnothrix,,CDS,,1677279,,1678176,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001357,locus_tag,,Limnothrix,,CDS,,1678398,,1679205,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001358,locus_tag,,Limnothrix,,CDS,,1679665,,1680196,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001359,locus_tag,,Limnothrix,,CDS,,1680415,,1682170,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001360,locus_tag,,Limnothrix,,CDS,,1682468,,1683431,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001361,locus_tag,,Limnothrix,,CDS,,1683781,,1684897,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001362,locus_tag,,Limnothrix,,CDS,,1685337,,1685481,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001363,locus_tag,,Limnothrix,,CDS,,1685477,,1687370,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001364,locus_tag,,Limnothrix,,CDS,,1687978,,1688533,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001365,locus_tag,,Limnothrix,,CDS,,1688726,,1689383,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001366,locus_tag,,Limnothrix,,CDS,,1689767,,1690415,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001367,locus_tag,,Limnothrix,,CDS,,1690988,,1691528,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001368,locus_tag,,Limnothrix,,CDS,,1691648,,1692446,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001369,locus_tag,,Limnothrix,,CDS,,1692582,,1693668,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001370,locus_tag,,Limnothrix,,CDS,,1693696,,1694284,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001371,locus_tag,,Limnothrix,,CDS,,1694436,,1694670,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001372,locus_tag,,Limnothrix,,CDS,,1694827,,1695025,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001373,locus_tag,,Limnothrix,,CDS,,1695151,,1695511,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001374,locus_tag,,Limnothrix,,CDS,,1695776,,1696295,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001375,locus_tag,,Limnothrix,,CDS,,1696455,,1696953,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001376,locus_tag,,Limnothrix,,CDS,,1697227,,1699315,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001377,locus_tag,,Limnothrix,,CDS,,1699319,,1700180,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001378,locus_tag,,Limnothrix,,CDS,,1700193,,1700424,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001379,locus_tag,,Limnothrix,,CDS,,1700505,,1702104,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001380,locus_tag,,Limnothrix,,CDS,,1702211,,1703942,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001381,locus_tag,,Limnothrix,,CDS,,1704769,,1706350,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001382,locus_tag,,Limnothrix,,CDS,,1706569,,1707970,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001383,locus_tag,,Limnothrix,,CDS,,1708047,,1709445,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001384,locus_tag,,Limnothrix,,CDS,,1709441,,1710875,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001385,locus_tag,,Limnothrix,,CDS,,1710964,,1711957,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001386,locus_tag,,Limnothrix,,CDS,,1712041,,1712725,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001387,locus_tag,,Limnothrix,,CDS,,1712811,,1713729,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001388,locus_tag,,Limnothrix,,CDS,,1713960,,1714356,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001389,locus_tag,,Limnothrix,,CDS,,1714487,,1715492,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001390,locus_tag,,Limnothrix,,CDS,,1715589,,1716621,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001391,locus_tag,,Limnothrix,,CDS,,1717007,,1717709,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001392,locus_tag,,Limnothrix,,CDS,,1718364,,1719093,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001393,locus_tag,,Limnothrix,,CDS,,1719580,,1720318,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001394,locus_tag,,Limnothrix,,CDS,,1721081,,1724813,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001395,locus_tag,,Limnothrix,,CDS,,1725425,,1727390,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001396,locus_tag,,Limnothrix,,CDS,,1727477,,1727933,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001397,locus_tag,,Limnothrix,,CDS,,1727892,,1728306,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001398,locus_tag,,Limnothrix,,CDS,,1728481,,1729375,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001399,locus_tag,,Limnothrix,,CDS,,1729526,,1730609,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001400,locus_tag,,Limnothrix,,CDS,,1730717,,1731440,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001402,locus_tag,,Limnothrix,,CDS,,1732490,,1733093,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001403,locus_tag,,Limnothrix,,CDS,,1733481,,1734279,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001404,locus_tag,,Limnothrix,,CDS,,1734412,,1735306,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001405,locus_tag,,Limnothrix,,CDS,,1735411,,1736527,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001406,locus_tag,,Limnothrix,,CDS,,1736632,,1737763,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001407,locus_tag,,Limnothrix,,CDS,,1737852,,1738023,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001408,locus_tag,,Limnothrix,,CDS,,1738093,,1739938,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001409,locus_tag,,Limnothrix,,CDS,,1739934,,1740279,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001410,locus_tag,,Limnothrix,,CDS,,1740367,,1740703,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001411,locus_tag,,Limnothrix,,CDS,,1741019,,1741475,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001412,locus_tag,,Limnothrix,,CDS,,1741933,,1743199,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001413,locus_tag,,Limnothrix,,CDS,,1743609,,1744518,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001414,locus_tag,,Limnothrix,,CDS,,1745111,,1746836,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001415,locus_tag,,Limnothrix,,CDS,,1746840,,1747281,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001416,locus_tag,,Limnothrix,,CDS,,1747429,,1748212,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001417,locus_tag,,Limnothrix,,CDS,,1748413,,1752319,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001418,locus_tag,,Limnothrix,,CDS,,1753026,,1753548,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001419,locus_tag,,Limnothrix,,CDS,,1754108,,1754963,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001420,locus_tag,,Limnothrix,,CDS,,1755246,,1756083,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001421,locus_tag,,Limnothrix,,CDS,,1756483,,1757767,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001422,locus_tag,,Limnothrix,,CDS,,1757875,,1758238,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001423,locus_tag,,Limnothrix,,CDS,,1758306,,1758693,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001425,locus_tag,,Limnothrix,,CDS,,1759654,,1760707,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001426,locus_tag,,Limnothrix,,CDS,,1760843,,1761671,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001427,locus_tag,,Limnothrix,,CDS,,1761976,,1765132,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001428,locus_tag,,Limnothrix,,CDS,,1765241,,1765535,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001429,locus_tag,,Limnothrix,,CDS,,1765539,,1767069,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001430,locus_tag,,Limnothrix,,CDS,,1767061,,1767184,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001431,locus_tag,,Limnothrix,,CDS,,1767185,,1767650,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001432,locus_tag,,Limnothrix,,CDS,,1768356,,1769886,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001433,locus_tag,,Limnothrix,,CDS,,1770190,,1771099,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001434,locus_tag,,Limnothrix,,CDS,,1771530,,1772430,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001435,locus_tag,,Limnothrix,,CDS,,1773094,,1774204,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001436,locus_tag,,Limnothrix,,CDS,,1774302,,1775973,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001437,locus_tag,,Limnothrix,,CDS,,1776423,,1776789,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001438,locus_tag,,Limnothrix,,CDS,,1776792,,1776942,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001439,locus_tag,,Limnothrix,,CDS,,1776983,,1777628,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001440,locus_tag,,Limnothrix,,CDS,,1777675,,1778881,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001441,locus_tag,,Limnothrix,,CDS,,1778890,,1780894,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001442,locus_tag,,Limnothrix,,CDS,,1781523,,1782006,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001443,locus_tag,,Limnothrix,,CDS,,1782619,,1785241,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001444,locus_tag,,Limnothrix,,CDS,,1785737,,1787315,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001445,locus_tag,,Limnothrix,,CDS,,1788415,,1789435,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001446,locus_tag,,Limnothrix,,CDS,,1789708,,1792225,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001447,locus_tag,,Limnothrix,,CDS,,1792205,,1793507,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001448,locus_tag,,Limnothrix,,CDS,,1793623,,1795042,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001449,locus_tag,,Limnothrix,,CDS,,1795446,,1797177,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001450,locus_tag,,Limnothrix,,CDS,,1797421,,1798258,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001451,locus_tag,,Limnothrix,,CDS,,1798269,,1798803,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001452,locus_tag,,Limnothrix,,CDS,,1798913,,1800695,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001453,locus_tag,,Limnothrix,,CDS,,1800983,,1801940,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001454,locus_tag,,Limnothrix,,CDS,,1802138,,1803062,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001455,locus_tag,,Limnothrix,,CDS,,1803439,,1804900,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001456,locus_tag,,Limnothrix,,CDS,,1804968,,1805685,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001457,locus_tag,,Limnothrix,,CDS,,1805750,,1806479,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001458,locus_tag,,Limnothrix,,CDS,,1807045,,1807795,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001459,locus_tag,,Limnothrix,,CDS,,1807809,,1808553,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001460,locus_tag,,Limnothrix,,CDS,,1808842,,1809679,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001461,locus_tag,,Limnothrix,,CDS,,1809761,,1810250,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001462,locus_tag,,Limnothrix,,CDS,,1810502,,1811531,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001463,locus_tag,,Limnothrix,,CDS,,1811850,,1812549,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001464,locus_tag,,Limnothrix,,CDS,,1812910,,1813969,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001465,locus_tag,,Limnothrix,,CDS,,1814101,,1814254,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001466,locus_tag,,Limnothrix,,CDS,,1814281,,1815817,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001467,locus_tag,,Limnothrix,,CDS,,1816084,,1818370,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001468,locus_tag,,Limnothrix,,CDS,,1819027,,1821496,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001469,locus_tag,,Limnothrix,,CDS,,1821536,,1822652,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001470,locus_tag,,Limnothrix,,CDS,,1822915,,1823674,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001471,locus_tag,,Limnothrix,,CDS,,1823682,,1824594,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001472,locus_tag,,Limnothrix,,CDS,,1824604,,1826134,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001473,locus_tag,,Limnothrix,,CDS,,1826644,,1827679,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001474,locus_tag,,Limnothrix,,CDS,,1828102,,1828354,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001475,locus_tag,,Limnothrix,,CDS,,1828422,,1829913,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001476,locus_tag,,Limnothrix,,CDS,,1830028,,1830517,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001477,locus_tag,,Limnothrix,,CDS,,1830999,,1832346,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001478,locus_tag,,Limnothrix,,CDS,,1832558,,1833914,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001479,locus_tag,,Limnothrix,,CDS,,1834351,,1835281,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001480,locus_tag,,Limnothrix,,CDS,,1835445,,1836057,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001481,locus_tag,,Limnothrix,,CDS,,1836548,,1837757,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001482,locus_tag,,Limnothrix,,tRNA,,1837838,,1837910,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001483,locus_tag,,Limnothrix,,tRNA,,1837914,,1837999,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001484,locus_tag,,Limnothrix,,CDS,,1838258,,1839758,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001485,locus_tag,,Limnothrix,,CDS,,1839809,,1840925,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001486,locus_tag,,Limnothrix,,CDS,,1841024,,1841627,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001487,locus_tag,,Limnothrix,,CDS,,1841799,,1842975,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001488,locus_tag,,Limnothrix,,CDS,,1842955,,1843477,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001489,locus_tag,,Limnothrix,,CDS,,1843683,,1844019,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001490,locus_tag,,Limnothrix,,CDS,,1844113,,1844521,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001491,locus_tag,,Limnothrix,,CDS,,1844655,,1846080,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001492,locus_tag,,Limnothrix,,CDS,,1846606,,1848940,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001493,locus_tag,,Limnothrix,,CDS,,1849482,,1849707,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001494,locus_tag,,Limnothrix,,CDS,,1849860,,1850910,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001495,locus_tag,,Limnothrix,,CDS,,1851041,,1851167,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001496,locus_tag,,Limnothrix,,CDS,,1851241,,1851661,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001497,locus_tag,,Limnothrix,,CDS,,1851853,,1853167,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001498,locus_tag,,Limnothrix,,CDS,,1853466,,1854618,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001499,locus_tag,,Limnothrix,,CDS,,1854839,,1855796,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001500,locus_tag,,Limnothrix,,CDS,,1855785,,1856562,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001501,locus_tag,,Limnothrix,,CDS,,1856690,,1858895,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001502,locus_tag,,Limnothrix,,CDS,,1859214,,1860147,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001503,locus_tag,,Limnothrix,,CDS,,1860318,,1861290,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001504,locus_tag,,Limnothrix,,CDS,,1861969,,1862269,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001505,locus_tag,,Limnothrix,,CDS,,1862800,,1864012,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001507,locus_tag,,Limnothrix,,CDS,,1865478,,1866690,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001508,locus_tag,,Limnothrix,,CDS,,1866829,,1866985,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001509,locus_tag,,Limnothrix,,CDS,,1867038,,1867905,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001510,locus_tag,,Limnothrix,,CDS,,1868051,,1868897,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001511,locus_tag,,Limnothrix,,CDS,,1869213,,1870032,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001512,locus_tag,,Limnothrix,,CDS,,1870288,,1870885,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001513,locus_tag,,Limnothrix,,CDS,,1870948,,1871530,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001514,locus_tag,,Limnothrix,,CDS,,1872016,,1873162,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001515,locus_tag,,Limnothrix,,CDS,,1873197,,1874958,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001516,locus_tag,,Limnothrix,,CDS,,1875007,,1878304,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001517,locus_tag,,Limnothrix,,CDS,,1878309,,1879860,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001518,locus_tag,,Limnothrix,,tRNA,,1880110,,1880183,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001519,locus_tag,,Limnothrix,,CDS,,1880382,,1880850,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001520,locus_tag,,Limnothrix,,CDS,,1880961,,1881189,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001521,locus_tag,,Limnothrix,,CDS,,1881314,,1881959,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_001522,locus_tag,,Limnothrix,,CDS,,1882310,,1883315,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
